date,open,high,low,close,amount_yi,pe
2023-01-30,2755.22,2763.42,2722.01,2730.27,328.61,37.79
2023-01-31,2714.49,2723.09,2662.53,2666.84,257.26,36.96
2023-02-01,2669.98,2728.95,2669.04,2728.74,257.73,37.72
2023-02-02,2736.05,2771.79,2729.51,2731.66,320.02,37.9
2023-02-03,2726.76,2770.13,2702.01,2764.19,278.02,38.31
2023-02-06,2761.63,2803.0,2739.09,2765.76,325.57,38.22
2023-02-07,2757.19,2785.74,2742.99,2773.48,353.18,38.4
2023-02-08,2785.88,2796.03,2758.28,2758.55,311.16,38.15
2023-02-09,2746.46,2853.77,2733.84,2853.77,428.43,39.42
2023-02-10,2856.76,2874.81,2803.28,2817.52,456.96,38.84
2023-02-13,2805.75,2858.02,2805.37,2856.7,416.19,39.24
2023-02-14,2859.36,2882.19,2828.69,2848.51,393.41,39.05
2023-02-15,2849.45,2924.94,2832.33,2922.0,492.04,39.77
2023-02-16,2914.39,2973.14,2846.38,2872.89,653.06,39.35
2023-02-17,2863.82,2866.9,2756.82,2756.82,458.0,37.85
2023-02-20,2757.69,2856.39,2746.06,2853.97,434.51,39.22
2023-02-21,2851.32,2893.38,2825.09,2849.36,420.34,39.03
2023-02-22,2830.09,2873.05,2803.07,2860.93,367.62,39.13
2023-02-23,2852.13,2857.29,2800.88,2811.75,355.76,38.55
2023-02-24,2826.6,2852.52,2804.33,2829.3,394.65,38.67
2023-02-27,2808.24,2828.72,2784.88,2789.4,339.43,38.24
2023-02-28,2835.34,2870.78,2797.37,2843.45,402.28,38.99
2023-03-01,2837.78,2963.37,2834.76,2953.57,595.7,40.46
2023-03-02,2952.4,2981.33,2943.8,2955.02,496.1,40.44
2023-03-03,2931.76,2942.63,2882.63,2923.89,427.22,40.06
2023-03-06,2912.22,2929.95,2903.83,2915.34,458.57,40.04
2023-03-07,2911.34,2929.43,2833.83,2838.88,377.91,38.93
2023-03-08,2838.04,2872.34,2835.35,2872.34,380.28,39.3
2023-03-09,2869.07,2896.05,2840.32,2879.47,333.71,39.33
2023-03-10,2848.43,2889.06,2844.4,2847.29,411.2,38.79
2023-03-13,2833.91,2932.34,2830.29,2932.34,494.35,39.9
2023-03-14,2923.02,2947.79,2871.71,2925.61,516.55,39.74
2023-03-15,2949.9,2962.62,2906.13,2907.98,399.45,39.62
2023-03-16,2889.61,2927.16,2870.13,2876.63,406.8,39.08
2023-03-17,2902.23,3016.1,2902.23,2994.71,608.69,40.61
2023-03-20,2998.06,3072.62,2996.12,3001.41,699.15,40.79
2023-03-21,2997.07,3035.82,2968.79,3018.27,463.64,40.89
2023-03-22,3010.55,3105.22,3000.23,3105.0,638.59,41.95
2023-03-23,3089.57,3253.47,3088.64,3253.47,842.84,44.08
2023-03-24,3256.89,3333.27,3225.2,3332.01,861.59,44.88
2023-03-27,3318.24,3375.93,3255.15,3318.61,907.68,44.38
2023-03-28,3292.52,3303.86,3220.86,3230.05,729.4,43.14
2023-03-29,3225.19,3321.76,3185.01,3263.8,795.95,43.62
2023-03-30,3267.18,3284.55,3191.77,3224.61,731.59,43.13
2023-03-31,3218.38,3318.27,3176.45,3311.72,680.68,44.16
2023-04-03,3354.01,3466.99,3337.02,3464.31,999.57,45.67
2023-04-04,3466.28,3605.36,3463.25,3552.13,1114.36,46.83
2023-04-06,3503.17,3610.72,3503.17,3555.46,1008.87,46.89
2023-04-07,3563.65,3617.19,3530.47,3608.08,801.97,47.75
2023-04-10,3659.73,3669.55,3417.41,3434.39,983.46,45.97
2023-04-11,3424.7,3476.95,3370.04,3445.23,895.23,46.08
2023-04-12,3442.28,3565.99,3428.79,3543.32,931.72,47.4
2023-04-13,3508.83,3515.36,3389.83,3397.86,849.9,45.53
